sequence	16S_rRNA_Count	metadata_NSTI	closest_reference_genome
9c8a2bbc7bb8363eba29a4b753a9d4e1	1	0.578731	GCA_009930475.1
9c8c8b05799c152607c094cd87c58539	1	0.145744	GCF_024256385.1
9ca1192acbba553dfb56ccddf74d0725	1	0.09608	GCA_001023575.1
9cbf32993a4d7b51d9878b5d12c3b846	1	0.103696	GCF_900103935.1
9cc00f63b159974cf3ce0089621f0170	1	0.014776	GCF_900103545.1
9ccb06bccac3dc193fade808230da53d	1	0.226966	GCF_007859955.1
9ccd66cf318ec538b3c4e4cd5b75680d	1	0.062716	GCA_024235995.1
9ccecb46b493cf616d7374a29c58cdff	1	0.166124	GCA_002699585.1
9ce26b9f4770f551b7959e3956e0b9f1	1	0.118661	GCA_024666565.1
9d0892708336c600c571a423dc02fe73	1	0.182159	GCA_001295775.1
9d0e4b8ec936b57fa59cedaf4798a87c	1	0.101268	GCF_018598225.1
9d0fdaf951dc5ce90d886ed1992887e6	1	0.048045	GCF_001695835.1
9d1356c65b2bd1a05cd4a59a015c0bb8	1	0.056385	GCF_918741295.1
9d3892b61be003dd11ce8fe3169c833d	1	0.198324	GCA_019636655.1
9d441e5ad3e581c0e9326f6dd0cfb1cc	1	0.16793	GCF_014647515.1
9d4549e756aff6fc295c174eb28d2cfa	1	0.166072	GCA_013178165.1
9d4c1eb9fa660408fdff70c7ef94fcd8	1	0.081828	GCA_016873095.1
9d51e0bc833630f54a5863ad3a822646	1	0.245181	GCF_000186345.1
9d557393bd9f9b6704facd41dd57fe64	1	0.048762	GCA_017302335.1
9d57cbb94987058b88978fa0bacbec4b	1	0.025691	GCF_902498805.1
9d68d71715d15fdae2eab2c7fc3a058b	1	0.245181	GCF_000186345.1
9d6e1e7bd9cc4a89bb46695fd87637a0	12	0.000152	GCF_001908275.1
9da3b8a77cd894dceeed5b17e47ba128	1	0.049138	GCF_007750855.1
9da47d5cb8376c287f4788f68024e934	1	0.101235	GCF_015070375.1
9da67c17405cb110969eb012de21acc0	1	0.071199	GCA_020073005.1
9db0f21e55090f77cab4c71363de3dc7	1	0.171239	GCA_945877755.1
9db3425c7ac4beb1fce6071007efac35	1	0.085333	GCF_001618865.1
9dbb3d379f6f752d375e31b317a9bc60	1	0.16761	GCA_016710365.1
9dd8e0dc32cd1d49ece0a3fb26a689c2	1	0.09329	GCF_011759375.1
9df29042bef74a79438b282eb464f0be	1	0.014923	GCA_903935335.1
9df3480f5949d0cd18bbd8ba5c392f04	1	0.332277	GCA_945861245.1
9dfdd8992f36365cb0c8e4a0795941f0	1	0.166139	GCA_002238485.1
9e0d696542ce6bc9ffaa09e86b323b6f	1	0.072586	GCA_009773335.1
9e0f25c8e8d572dc454e9b7f63725249	1	0.129103	GCA_021768245.1
9e127c0d89ba057d4481289d709b50ca	1	0.209208	GCF_000152145.1
9e19be3efeb471bc05e6818a949eb529	1	0.079732	GCF_009829685.1
9e238bed4c9939419b6ce2faf0edcef5	1	0.011032	GCA_024644435.1
9e25241f2f20192ad435bb967d0edd35	1	0.118661	GCA_024666565.1
9e25512495fd9847e7ff3a9d512550bf	1	0.007684	GCF_000695095.2
9e39744387e7d830d282424ba6a3c400	1	0.186129	GCF_011064595.1
9e4644e245da272a465302d892652f65	2	0.038801	GCA_001602455.1
9e4a2c709c14a47f2417eb07bcdc6d6a	1	0.03549	GCA_016870325.1
9e4be03e5087eea26ffaaa3cc04c18c9	2	0.140622	GCA_016713325.1
9e4c10b00e57a92f48ff17a644b7c672	1	0.058994	GCA_019510095.1
9e5004dd7a43a60814105c7ff84bcb7c	1	0.111933	GCA_001899305.1
9e5deafbbd004d9e3f4c88adb66f3647	1	0.170033	GCA_013154295.1
9e5e675ccdce18e9f56d656652c31e00	2	0.062558	GCF_001189295.1
9e6e3079107cc22431f90864c60dbfeb	1	0.129103	GCA_021768245.1
9e85e4d6ba3f359016ce8e4ed19d7aa6	4	0.014954	GCF_023921225.1
9e9236cb5adbeee0dabe11b12950d2a6	1	0.12145	GCF_003351045.1
9ebe5d9e91d85aab1846a10b2730d364	1	0.180346	GCA_002713695.1
9ebefb2dee8c6cbe20b38a50a8706d75	1	0.287471	GCF_015169395.1
9ec1a6a9ae3e220558e1a0b9a4da9e69	1	0.116803	GCA_023169805.1
9ec66c123b639db65533d6b10443dfa7	1	0.179057	GCF_008087625.1
9ee248f860ab29f2488d55bac1604bfa	1	0.041301	GCA_016871775.1
9ee70f232eb377229f7e28a96abf2c38	1	0.12615	GCA_018436725.1
9ee948ec8350e6156728053cdc9db69b	1	0.224158	GCF_015169395.1
9ef26e1cca73171ac09e31a4ada2241a	1	0.899617	GCA_002746535.1
9ef2f3423a340b03bfdd0c3c0d84e892	2	0.019678	GCA_013363835.1
9f1473b758ed02e8a9b199c2e929d00b	2	0.147642	GCF_000730165.1
9f183f8b4fbc868a5cabb52d4ec8c2cc	1	0.194972	GCA_016873095.1
9f1d9330c9a7039036557cde3ce0d619	1	0.003704	GCF_007990755.1
9f2a087e091149e638a6c73f76054f94	1	0.195867	GCA_020161935.1
9f3dea5d0fe004b4828b1db6a994f32a	1	0.050207	GCA_025055115.1
9f41c1d38666fad1cd10e57a922311c3	1	0.184515	GCF_002197845.1
9f4be11d9a80aa46bd090b321052eccd	1	0.146232	GCA_002840685.1
9f4e64ed1470fb9d5ac82e0d56509fb3	2	0.00015	GCF_018279705.1
9f826118e97b732212688eda66669e68	1	0.257037	GCF_015169395.1
9f8ca2b655b8390ce4d62a9eec58a07a	1	0.103905	GCA_001023575.1
9faa6323f9254c36f52752e66c262387	1	0.059411	GCA_019694875.1
9faf5d9187189dc6ff1dc39c7f4ee714	1	0.007608	GCA_903935335.1
9fb1cef1faa4bb4415ae0f7ba9d5377c	1	0.035263	GCA_015075185.1
9fbb7769aebf0fa469a88d1b23b1821d	1	0.003692	GCF_014641595.1
9fc57205349f8b63b6618f7bd590d864	1	0.221004	GCA_024542975.1
9fcaba243efb6ca1be6b083078b29e92	1	0.138496	GCF_009208585.1
9fcaee99790229e0a24c6c8eb52ebefa	1	0.119128	GCA_013817545.1
9fcbbb03862176c797de2b081d37d5bf	1	0.071511	GCF_001618865.1
9fcf58794d6d9e424d69fcc146530154	1	0.056638	GCA_021778335.1
9fd0f2c2854d7093e23faaebfec66b62	2	0.044969	GCA_016712345.1
9fdf4ff3d0b63937e539e4d81fe32b74	1	0.071874	GCA_016875395.1
9fe6ad6bdc9a3a04f17652fe89ca1519	1	0.00015	GCA_016873995.1
9ff0cf2537cff51c3d3e5812d69ed0db	1	0.00015	GCF_022179225.1
a0089adec718920b85cc060579db97e3	1	0.189643	GCF_000152145.1
a00a3c3ab68908cf43d31ea05dd2434c	1	0.118661	GCA_024666565.1
a00ca41e9dddba024899c2cdd7e256cb	1	0.047114	GCA_000961725.1
a0202449c32d36a52b0aea15ffdb12cb	1	0.136527	GCA_945875585.1
a02afca2875294093796ab0462bce15d	1	0.062815	GCF_900091425.1
a037d96c14476e27f631c578c3af84af	1	0.056219	GCF_003590875.1
a0388ebdd9ac872da60f5576682f9399	1	0.178292	GCA_016710365.1
a03a82496570dfcce65cd046d2b400c3	2	0.140622	GCA_016713325.1
a04039e89634cbf11f344b7d4bfb18cc	1	0.228249	GCA_903861005.1
a042b21b90a4191b1481d6c3e8aae096	1	0.012912	GCF_004118375.1
a04424974a148206d43e5c286682f3f6	1	0.064815	GCA_016713235.1
a0540517ee958af0423427095344b3b6	1	0.038787	GCF_937425535.1
a0584cdb53691907e789f7b65e01d48f	2	0.248067	GCA_013122435.1
a05a25c0ef8d6f77c9ddbb6a1239d0af	3	0.015643	GCF_001302585.1
a078df2fc06af0d257bc3acc07181927	1	0.040713	GCA_019694875.1
a08afaa63fdbf34f081ebe7019dd0b02	7	0.136245	GCF_016587355.1
a09f1e86492b56050eed69c04152e974	1	0.111084	GCF_900108055.1
a0a02eec4a6d594e4cb5a691840957cc	1	0.00743	GCF_017873965.1
a0a80ae10a0c1d86e8b742bd909d9d0c	2	0.197937	GCA_013122435.1
a0aab4a3a4080988ee77dca256b261bd	1	0.015371	GCA_016875225.1
a0b0d218bccc313a1dafe74964cff0d0	1	0.121702	GCF_003015185.1
a0b1822533512e3a4ced6aa60d9f5d1c	1	0.113296	GCA_013816245.1
a0b273e135253acc1030e6c7b919fdd1	2	0.077924	GCF_000730165.1
a0b7d7ad0d2e67087cc5d0a04dab7b41	1	0.026356	GCF_000518785.1
a0dc84ac40f9d94fc002bb0ca036b3f3	1	0.034191	GCF_003634455.1
a0e02d4894f4972c769f249833283455	1	0.24979	GCA_021781615.1
a0fe253c96044b4072bcc08813e43c72	1	0.011431	GCF_024584515.1
a1054641b5fc9bf0ee8d92bd173cfc8b	2	0.315476	GCF_007743815.1
a10ad86aca06bdc57ac87a261f55195b	1	0.067556	GCA_023436925.1
a11ecd66a341cbd7c36e82abcab7d857	1	0.524617	GCF_001484045.1
a124e71a14906bb0f4e87ca625b777d3	2	0.0407	GCF_001262605.1
a12528b306a4bbbc9bbf781230ef1e28	1	0.015256	GCA_013140635.1
a12c70e9f3a78ab0babd2dd2fa366fc4	1	0.224158	GCF_015169395.1
a138a70c7e35b00fdb4408fc40271739	1	0.057649	GCA_021851325.1
a13d8a0de0de557a2a19a1abebeaa648	2	0.197937	GCA_013122435.1
a141431be304ebeefdb09c31f224cd86	3	0.093285	GCA_018128945.1
a148d390eb0218823a5fe8d0bf5e5f55	2	0.003743	GCF_003286915.1
a15d216d69e07aaae5363818db9fa0ca	1	0.176835	GCF_000875975.1
a161276dbb17f4ce19c33aa46c11075b	1	0.093229	GCA_011526565.1
a178fe1e046f8fb2de0e890d7cd48f22	1	0.323686	GCA_022072165.1
a18f8b36d85285064a1259476db1a4a5	1	0.041825	GCA_021773365.1
a1911b32dcfcf078d28331d652ae9804	1	0.00015	GCF_013839525.1
a19b498f7bcddaebc180ed7d210f3f73	1	0.08071	GCA_009773335.1
a1a81a5d03acf96671f99e3233e44520	1	0.266216	GCA_022601335.1
a1a8d7f8950a58b57f5a9349809094c2	1	0.00015	GCF_004295485.1
a1bae2df4c3ab85ec7c9641f868316d7	2	0.197937	GCA_013122435.1
a1beb8497ea6340943f568f15a80be05	1	0.233089	GCF_002197845.1
a1c071434d52480bc55dcd88bdad3ce5	2	0.07638	GCA_023954495.1
a1c3b44abd6ffc5b2909d1d175467553	1	0.074073	GCA_945861025.1
a1c7cfd1eb0458428e1ad0453b73b311	1	0.057893	GCF_014647515.1
a1d9c5f4e5d9938d98a631a19025185e	1	0.133066	GCA_013822245.1
a1e239711f8e610b42ba06e3f4f37a1f	1	0.034266	GCF_000312425.1
a1f188e623e589425ebddf9dbce2b157	1	0.128428	GCA_016705245.1
a1fea674424bc7b72d7e61baf6a412a9	2	0.02566	GCF_014652535.1
a202908372282ae22eedf0524faf482a	1	0.184515	GCF_002197845.1
a2163b3c453ceeefabe7fe5d2e31853b	2	0.021242	GCF_907163265.1
a2186a1686ce6b8a93b89d9de1091471	1	0.08575	GCA_903844155.1
a237a1d2f36c003f004d94e1c0cba444	1	0.038835	GCA_001602415.1
a23ff302ec265c711727488ac553f9b4	1	0.103982	GCA_001769925.1
a240356aaab7e1f5241c68e51b89c952	1	0.054681	GCA_019912385.1
a2422c8050c7b5d52509aab0c82b5d77	2	0.054674	GCA_016704895.1
a2482158b07f9086c6be883d0a212e6b	1	0.04008	GCA_002085155.1
a2489419996ef5246ca3113e3c956a56	1	0.207334	GCA_903910385.1
a265f0bcd26d001227bb2ed1529774be	1	0.100847	GCA_009908425.1
a26eaad09e909f47d38e3b9878d2161b	1	0.235629	GCA_023438785.1
a275425621940b3c11a2557807aaafd4	1	0.141167	GCA_016870325.1
a276bb4b9dfe82efe0719d5f638fd5c6	1	0.013408	GCF_001686985.1
a282c57dee221d61b517835bc3da23fb	1	0.03067	GCA_021773365.1
a28cc8b336bed6004a86e2e477299c2c	1	0.153064	GCA_016793635.1
a2aa3221b07b7e717395ba286948c86f	1	0.102586	GCA_001023575.1
a2c3e595761247171bcebf097c02b79c	1	0.003729	GCF_000194605.1
a2d5efb5626fa5d2c659de8031bd4306	1	0.094644	GCF_000334915.1
a2d9cf6a5938f29b3b37210d58f8863b	1	0.051758	GCA_009377815.1
a2e67ac2430e763ebaaea69b76ab598d	1	0.124125	GCA_013817545.1
a2fc70942f41024f134d4e7f258ecf8e	1	0.182286	GCA_945871905.1
a320f90065ebeba93ce75f86dea3186f	1	0.096974	GCA_903933715.1
a3271138a5a5da4097b8dbeb2efe0ff5	2	0.135522	GCA_023957015.1
a32d4af8b9568887fc8bcc7bc81ea289	1	0.122106	GCA_020356025.1
a344c764e1afc61236a0ee8d52c9fa94	1	0.075312	GCA_020073005.1
a34efb46d718c2487a57fb88867c0e0a	1	0.0587	GCF_001263205.1
a372286e58fa09ff9c3d8b50702fcf5d	1	0.202901	GCA_013178165.1
a37b75f769d54551a79948be8f7f612a	1	0.040945	GCF_014384805.1
a38c64cdc21b8141185f63598a5ff0bf	1	0.443317	GCA_002714565.1
a392a6d667118d2f25e7b1e05aa9b0cb	1	0.022057	GCA_019689555.1
a39cab1e59b3a3e08c46d975c964a86b	1	0.00015	GCA_011525685.1
a39d47234238d2ae1a88716018870863	1	0.118652	GCF_001748365.1
a3a82f3fbac5bfcc537988a005108558	1	0.204535	GCF_000025185.1
a3bc3c9993eb237ec6c00b27e7cf8e4a	1	0.068316	GCA_003139355.1
a3bccecc077f65e772f00d993cc3a811	2	0.055535	GCA_016716135.1
a3bef5c46312c663705f227cfb741a97	1	0.131023	GCF_018598225.1
a3c466ab1f3292b21b58efc7c54ceeaa	2	0.084712	GCA_016719605.1
a3c72d47e72575730c63a2b872862771	1	0.075065	GCA_020250005.1
a3cbf5abc56b46964e5241ddca925815	1	0.191196	GCA_002291925.1
a3d50167e0d242cfeb6a29193c966e12	1	0.135586	GCA_016178705.1
a3e456ed6833ff42701cce8d06f1073f	1	0.114489	GCA_009691845.1
a3f08f49759683b5c533ebe991fdb814	1	0.140836	GCF_021631985.1
a3f4228c28557565cefb3241cb26cc86	1	0.047297	GCA_019637855.1
a4013f42cdf9550c7d4e74cf4a2d22ed	2	0.136961	GCA_016717335.1
a404e6c053a35a434cacf6e96131e60a	1	0.091756	GCF_009823805.1
a40c30101658db52b83ce70486a4c9ec	1	0.190445	GCF_008087625.1
a418d1b2e401bfb801e47096c686dcee	1	0.041318	GCA_016871515.1
a42362d7c82081e045df496f0dbff83f	1	0.26282	GCA_019637855.1
a42b3351711545076c5c13a3eaa8ab0f	1	0.139961	GCA_019637095.1
a4428d5d3cbf4176e86c5de983452a25	1	0.018485	GCF_900109685.1
a446d9ee1c1ea9dbb8b24405690bfe89	1	0.389569	GCA_021158845.1
a455d6509a5f8180110ad9864171022b	1	0.250535	GCA_020161935.1
a46df695905e31ecf66efbd148fe3be9	2	0.074785	GCA_016713325.1
a479bcdfd9102ed2237bb4b75747e1f2	1	0.125091	GCF_000422205.1
a47e2fac9e0825a1876fc52bab4bc954	1	0.042619	GCA_016870485.1
a4813b8f2120bcad7d209f4dc84c9153	1	0.166139	GCA_002238485.1
a4830769325b91e678fd0eb89a6c8936	1	0.084273	GCA_020073005.1
a485b3f7cf8941989619a03336f58c61	1	0.00015	GCA_016869415.1
a486d99fd7a53392138852ccea2021c1	1	0.26282	GCA_019637855.1
a488ea19bd0b33e669de1bb27fbb8d97	1	0.110891	GCF_014202995.1
a48f49ca0c3e40b473296d9a390cca34	2	0.051603	GCF_900091425.1
a499c91080341c6033b6e73ff7d4c26c	2	0.06698	GCA_902806405.1
a4b218af79792fb828cab91b597ae6f7	1	0.066439	GCA_009773335.1
a4b4fc168f002d14332685af27a0002c	1	0.157666	GCA_945875585.1
a4b7b737da3276dbe9b4dc496166edf8	1	0.16681	GCA_019694475.1
a4c17a37bcc45359c797e5a936109cd5	2	0.197937	GCA_013122435.1
a4e04aa0f227d4521cc9d39af4fc880f	1	0.112867	GCA_023391285.1
a4e5dc22858837100a75187a87d6deec	1	0.127905	GCA_013822735.1
a4ebaa089a96c03317197e72fa46dd9b	1	0.074443	GCA_024128875.1
a4ee655f74606570e558eee8a20d9463	1	1.428264	GCA_020831705.1
a4fea3fa6846b65131eceb886085d349	1	0.211161	GCA_016716005.1
a4ff04c103f45d3e3f8ddd93812e73ad	1	0.029558	GCA_001769925.1
a517442d8d1dc74a22b2aaa40bf64e87	1	0.015213	GCF_003633755.1
a52c5ccace737397754ca94844f5b47d	2	0.074101	GCF_023078455.1
a559592e9e7b9088116a26e16b624e3c	1	0.086296	GCA_020633205.1
a560ba0d37c61eadd6a1ee19fb6d53d3	1	0.112867	GCA_023391285.1
a568d9a7a8158a4dd94efd1a516a6457	1	0.133841	GCA_002256425.1
a56950d10b6832bc92bb5ff7aea4f0c8	1	0.261079	GCF_900240265.1
a57bd14caa786e5d8088e0a7875f622e	1	0.030022	GCA_019639235.1
a57ca6fc19489b1d72c3eef74700c2de	1	0.122359	GCF_003977685.1
a586a3652f788c321e77adaa495fbdfa	1	0.011202	GCA_023242925.1
a58ab36040b1590a36f125b5f022178d	1	0.044343	GCF_000196675.2
a58e211e8187cf4534cf9ca75a573037	1	0.118435	GCA_000522425.1
a5972d8e7f2d3f3a75b42e7542131b2a	1	0.120496	GCF_900108055.1
a597f17057f865acc311ce0009c80294	1	0.064592	GCA_003574785.1
a5a5c1061bbbcdffc6ee47de012b5b85	5	0.033724	GCF_000577895.1
a5ad752818244fc6067735e19cff0ecf	1	0.11689	GCA_014360005.1
a5b176fb367772f725ebb8f6938b4a1a	2	0.03992	GCA_016713325.1
a5b51da2111639ab274651dcebace7ea	1	0.295042	GCA_021778805.1
a5b6560429322f0e0f0c03f6b7934623	1	0.085875	GCA_945861025.1
a5c0060f846057bb5a804a7cf0e9c1a0	1	0.115207	GCA_023300375.1
a5c7a67826a19f8f3856301c29b3a8a4	1	0.00015	GCF_000266885.1
a5cda4e5b971f2dee246c4e736e1e882	1	0.124793	GCF_900112255.1
a5da537e65701decf925d6a9b81c9f63	1	0.122849	GCF_002355735.1
a5e326b0eaa73f850301a2c523549877	11	0.00015	GCA_003129525.1
a5e3b8bec62cd91925497db85e5e53cd	1	0.082358	GCF_000620785.1
a5e3cfb99aecf873ec7d9842af1171f0	1	0.288314	GCA_016795025.1
a5e77d81a6d4e96e0b69c1189fae8219	1	0.18771	GCA_021299385.1
a5f00a200e86d89d4d648076104c5280	1	0.172527	GCA_903859705.1
a5f5bea07d5d10cfd45056fcab2baebc	1	0.034567	GCA_005881595.1
a5f8127e1c7ed431c2b842c1d2e58565	1	0.198957	GCF_000152145.1
a6049b4a4fab0ddc9e79c25cca64c1c8	1	0.053384	GCF_005403045.1
a606ebbfb0b3813ffb433e9fb8c14213	1	0.064148	GCA_016716005.1
a6112f514d71bc5ade4504008f58783a	2	0.003701	GCA_020160935.1
a61224dfaddcb11e23a8f009bb13608a	1	0.147596	GCA_002683135.1
a61d18ff1752317b9b5c57b57baca02b	1	0.166139	GCA_002238485.1
a627f4ec4ec0820d46b8c733679a26c5	1	0.2842	GCA_013791745.1
a6311675b88a3220bd483ff580a85568	1	0.066758	GCF_001263205.1
a6395ed070c21edb2bc541ec8624b74c	1	0.108295	GCA_025127975.1
a646e8d11e818fd40a2fc126984bd3c8	1	0.041924	GCA_002215645.1
a661f8250dd7df1bc190663ba03d2160	1	0.139841	GCF_900108055.1
a66fcd8c50b3996d6e9c871aa045faca	1	0.031655	GCA_019683805.1
a682d347a1456d66101a6c7bc96be9bd	1	0.24979	GCA_021781615.1
a68520a6b7e3e07303d7cf0df99c434d	1	0.027181	GCF_900108855.1
a6855f5f58c4e25932757700e0e00554	1	0.141412	GCA_009926935.1
a6884d6ca65dbd48206ce42c111f680a	1	0.256728	GCF_900240265.1
a691185551e963e369ea8b84d3844c77	1	0.00015	GCF_014192415.1
a69b55a808e073422cbc985c9d4d0d38	1	0.634163	GCF_001484045.1
a6a50ed21a8a4dbe6ef0709e192263a0	1	0.015177	GCF_900117445.1
a6a8823cbc1ce84c366798e32790a1e7	1	0.121569	GCA_018650795.1
a6abd3643e8d80b37938533a256c4cab	1	0.011666	GCF_000012745.1
a6acbdcde7c0b301f9014d4517867278	1	0.077467	GCF_000311725.1
a6b2dd61c0eb68933c5c5b4bf81eca4b	1	0.058984	GCF_007741515.1
a6b2e6f667fc27066c376be23a9988a5	2	0.018655	GCA_016721905.1
a6b99beefa4baca8514fa4ac09ddb027	1	0.089669	GCF_001402915.1
a6bfe0c981e834ad95b5cf265b6cfdc1	2	0.033235	GCA_016712345.1
a6d4e308b7251ea2464789806e6f3d02	2	0.00015	GCF_902706295.1
a6d5ca4341a8a05e4ac5818ba44bbf49	1	0.100165	GCF_000350145.1
a6fa73488a30d109dbfd8d9ba8d82a4a	1	0.062921	GCA_020073005.1
a70883393215130d11ac19c09119c7eb	1	0.003733	GCF_003660445.1
a712dc4886ee3c193a9ca99cefdc3958	2	0.055294	GCF_900111775.1
a7223f6bf839f174220714884d7c710d	1	0.107135	GCA_016871775.1
a7225dfa967bea4d9c732e0d66c75973	2	0.036155	GCA_023957015.1
a72469951d4ef28035b5e1f2d68c7f44	1	0.222863	GCF_000152145.1
a72d9990b3596f8f317f23cede8a2e75	2	0.161453	GCA_000526415.1
a72daa032f8bf46bfa2c83057944a115	1	0.078069	GCA_016235445.1
a73c5e08a2d9d93edd6abd79dd7b4ba3	1	0.064693	GCA_021781455.1
a74d805ee8338ef44352ac26093d9e6e	1	0.248987	GCA_002707205.1
a74f26012cdf4f6745464eadc4e4f456	2	0.135831	GCA_001399705.1
a755b0591d6ce15eb7b0f22561ff012d	2	0.053675	GCA_016720465.1
a75bdf1ecee64d22b050ed42cb061adc	2	0.047116	GCA_023957015.1
a75d5c0cd700f258ac5a5d9db073bbcf	1	0.240051	GCA_002699585.1
a769fdd4b1ed41a2f8b76d45cebc6647	1	0.028769	GCF_014203095.1
a77137fc102d0e699e20dacb55495a50	4	0.007427	GCF_022921055.1
a776bda88e416816501ed6513f5bd1d4	1	0.041873	GCF_002285495.1
a78847291ee0b535da23b2016ff87745	1	0.126684	GCA_016704275.1
a788d10368886b7a947cfff7902d8d3a	1	0.072499	GCA_024128875.1
a7966d30620c7c54467ee7bd70a45e60	1	0.128524	GCA_910577815.1
a7c773af4e8122126aba2519c0f06a34	2	0.047763	GCF_017876115.1
a7c81c58f6139273e9f014cf4ff5c8d6	1	0.109199	GCF_900108055.1
a7cc77bf904d9a854716ed65a33e7c0a	1	0.120271	GCA_001023575.1
a7d395ea633c029922d9d5fe7c8cadbc	1	0.059009	GCA_023957995.1
a7d55473051b9e960fa83b5097b7aafe	1	0.121665	GCF_014647515.1
a7df0755bd4c8369ff2606084c99c043	1	0.219314	GCA_019636675.1
a7e5e4e72175bb546ba8b450f40503a1	1	0.058159	GCF_024359545.1
a7eacadf7652e457581ad981ab5b02ce	2	0.037516	GCF_001262605.1
a7fd5b8e7a00ed7b21f77a156fb79e2d	1	0.462939	GCA_002746535.1
a7fe9d0fe90968d6dd666861b2e7a0bb	1	0.123525	GCA_022703505.1
a80ce128db0ef1301fc1eff161f00fde	1	0.177555	GCA_002699585.1
a80e0dcab53b77c6b76b9f90636c5284	1	25.599313	GCF_003721595.1
a8128a0ffa6534d19d9fe4b4fcf7739f	1	0.011037	GCA_016794585.1
a812f6e4dbc6130804565c1639971a2e	1	0.010778	GCF_004028155.1
a821598e4c04977d00fadc7d737ee496	1	0.044809	GCA_945860415.1
a8378fc8c0358cf0cd0d4bc3f3b269ad	3	0.096197	GCF_004777465.1
a8388f59c434d3f6d81b07894e4945a9	1	0.021807	GCF_003054705.1
a83b1538122595370bdb1876f5045e7e	2	0.069798	GCF_000169155.1
a83d3e43e46f26de91a7c3542354e226	1	0.078349	GCA_019634595.1
a83f03e5bec78a047dbc4b6784e58475	1	0.113866	GCA_022823605.1
a84d7f21093bacf02bae588eb38bfef8	1	0.209654	GCF_001577525.1
a85c6a81e9915d12a5d372104797fd9a	1	0.014598	GCF_011044495.1
a868ab308b9fcee8d2448672bc1d3ef2	1	0.026509	GCF_017742245.1
a86cb54ebe954b5e342d7cca4abdef0e	1	0.059243	GCF_009758205.1
a87fb4a0b1792e8e597f9d98779b2c4a	1	0.110785	GCA_002085155.1
a883235fccf15e6a5e70c015c091dd7d	1	0.6159	GCF_001484045.1
a886e3acbde5fdb39302c00db4a0c0f0	1	0.071707	GCF_014845115.1
a8978a46e96969bf664feb4bf02eeda4	1	0.00377	GCF_001296045.1
a89febda9c1ee5f29c014ffed2c4ef5e	1	0.022727	GCA_016875395.1
a8a14e27ec5cd4a1ccd734ac8d8a9ba5	1	0.103091	GCA_016707895.1
a8a3038cd21aa372f69e5b8738198e1a	1	0.180327	GCA_002709565.1
a8a4f8460ff9e2827616890330438d8e	1	0.128428	GCA_016705245.1
a8a81857138221312b59725957a872e0	1	0.042001	GCA_009026145.1
a8b86f71bbc2becabb5ada4817d5182b	1	0.010844	GCF_000719115.1
a8cf660a28eaf57a501a8fd3f11558a5	1	0.059443	GCA_019873655.1
a8d4dbed296fd81b74b2bb08a5960959	2	0.107232	GCA_023957015.1
a8dc475e782bb3a0831225fa76ce0adc	1	0.22967	GCF_000750955.1
a8e1bba66c5e47d1f99f9316b5de76ac	1	0.156153	GCF_002221595.1
a8edf4c92662fb55e9e26dcaab3015f2	1	0.303842	GCF_013179735.1
a8f9ba3232540aef0db8738c404b28b4	1	0.151925	GCA_019873655.1
a8fa2754d8abfcc54b74eb814c3cbfed	1	0.026573	GCA_023242925.1
a8fd4d35bff8d3944049e516a9aa33f6	1	0.208478	GCA_003696665.1
a90a23e63bb4ab94692916b693aaf677	1	0.057758	GCF_018598585.1
a90c0621ca979396a9f92f0c20d01c99	1	0.056178	GCA_021414005.1
a910cb677d469cf73040e09c423c76ef	1	0.141167	GCA_016870325.1
a91836a1f522cf08431f35454096f660	2	0.197937	GCA_013122435.1
a91c3eb9958ac415cb1aff596974e0f6	1	0.064059	GCA_903821875.1
a921ba4ff0d0e053b46032aefd698205	1	0.079274	GCF_002845745.1
a9221294924a6c234fbf204d74710313	1	0.136654	GCA_013817545.1
a92f84db7808270488462cbf2e6b838b	1	0.056388	GCF_022568775.1
a934d058ee89fed12935234f067abec8	1	0.030735	GCF_009909145.1
a9383e3237d94f0e6942b471ef662bd6	1	0.029843	GCA_004366385.1
a9416941a7d97b1bf87f8903fe9167f2	1	0.119242	GCA_013414765.1
a95524d26f45e95429660586f89f254c	1	0.046416	GCA_945860745.1
a9679ea4f7bc3a41f84355ee8aa28e66	1	0.095591	GCA_019639195.1
a96919a002a8a59792d08fccdfc05797	1	0.031026	GCA_021083345.1
a9855de98090b93061d0663437e48411	1	0.128793	GCF_900108055.1
a98cb1f5db40e34a46fb9d5fc7b8acf7	1	0.038782	GCA_017308255.1
a994f467411b67c0fae6f65bf98a18a3	1	0.155656	GCF_000152145.1
a996bb761454678c84931353ebaefdec	1	0.306642	GCF_015169395.1
a9a895a0f9ab7e4cb6e032acb5e51f7a	1	0.050288	GCF_009909145.1
a9b90f1e7fb43174566f4a13575f26d2	1	0.059366	GCA_003139355.1
a9c23f1a2898321f92f5b0cc90f74261	1	0.183951	GCA_012959785.1
a9ca37e1cfcf1c258953ad1d3fa72dbd	2	0.161453	GCA_000526415.1
a9d4420711ad16b3795938edd045684b	2	0.025434	GCA_016720395.1
a9d57fd6c6561ee5fb1c525b4348cdbc	1	0.030457	GCF_009739515.1
a9e88261ef288bb3b3411091a4b7a13e	1	0.00015	GCF_004346185.1
a9fcd8047d7ad174ea6df27fad7bc30b	1	0.099604	GCF_003315135.1
aa09ea17148cf628ac15731597253ade	1	0.258697	GCF_001592745.1
