OTU,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait
348712346bc043f17d2e909adfe6d985,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia;s__Niesslia_curvisetosa,Niesslia,1CB1963E-36B9-11D5-9548-00D0592D548C,3506,13,Saprotroph,Dung Saprotroph-|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
242e14e9744863e337440be6c0024cb4,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
1b4d1644184b78ae59f75282a1810c31,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia,Knufia,659D1E78-4902-4989-9381-F8EACE16C555,27605,13,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|,Possible,Dimorphic-Microfungus,NULL
0dac448fd406c9ad7d23d415bf79cad4,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Oliveoniaceae;g__Oliveonia,Oliveonia,F8197E1C-0484-41C7-9C08-6BDDA1E7782C,18145,13,Saprotroph,Undefined Saprotroph-|Wood Saprotroph|,Probable,Corticioid,NULL
46a97c7b4869ac65b67399687ef33da0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__Pyrenochaeta_sp,Pyrenochaeta,1CB1A0CF-36B9-11D5-9548-00D0592D548C,9667,13,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|,Highly Probable,Microfungus,Soft Rot
7efb73904f04356a19aa9d944455ff6c,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix;s__Sporothrix_sclerotialis,Sporothrix,1CB1A57D-36B9-11D5-9548-00D0592D548C,10046,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
f84dbc0d66210e3d7789ff412918f126,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp,Archaeorhizomyces,0F9DE1D2-B4EC-400D-967F-922D55082CB4,561765,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
fcc458cb8ab40f527a2478feae89f397,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudomassarinaceae;g__Pseudomassarina;s__Pseudomassarina_clematidis,Pseudomassarina,05575E59-6D62-4CA3-B7AC-FB847186BD2B,557097,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph,Probable,Microfungus,NULL
75c675fcd817fb2341bc248ce05747b6,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
0677107a527f40eb6c3c4dfcbd0fea54,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora,Pyrenochaetopsis,70C45235-C57A-46F9-919B-8756EBF47A81,514653,13,Pathotroph-Saprotroph-Symbiotroph,|Endophyte|-Lichen Parasite-Plant Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL
1b3175e705cecb164f2ee67c99bef8ab,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
759b6865bb13ba229b165408c52539b7,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pezizomycotina_gen_Incertae_sedis;s__Pezizomycotina_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
b5aca4e41dbdbd91ce23c1a9ce01c9fd,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales,NA,NA,NA,NA,NA,NA,NA,NA,NA
6ab2deeb7a6aa7ad9cb6e6c9689de1f2,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Rhinocladiella;s__Rhinocladiella_sp,Rhinocladiella,1CB1A1FC-36B9-11D5-9548-00D0592D548C,9720,13,Pathotroph-Saprotroph-Symbiotroph,Animal Parasite-Endophyte-|Undefined Saprotroph|-Wood Saprotroph,Probable,Dimorphic-Facultative Yeast,Soft Rot
15aa14c5764394f31011bb28e6c05916,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
5d3b8c22c620b701184537f3c1b8f54a,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_multiformis,Pluteus,1CB19C2A-36B9-11D5-9548-00D0592D548C,18315,13,Pathotroph-Saprotroph,Bryophyte Parasite-|Plant Saprotroph|-Wood Saprotroph,Probable,Agaricoid,White Rot
b97b34adced4b6055fdba7a58034017b,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
8d717f501c5c78238d12a405e60aaf8a,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_canescens,Penicillium canescens,6B96BD19-A9A6-482C-88BD-4D02B9773B60,153765,20,Symbiotroph,Endophyte,Highly Probable,Microfungus,NULL
01405a40e376bff4790c45fb151f1b1d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Pseudomassariosphaeria;s__Pseudomassariosphaeria_bromicola,Pseudomassariosphaeria,571DB212-F122-461C-98FC-09DE8433882C,551367,13,Saprotroph,|Wood Saprotroph|,Probable,Microfungus,NULL
054cfdb349559dc171ce6a4218445b37,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp,Serendipita,9597D21B-8566-4B87-B888-F7D578F17392,22442,13,Saprotroph-Symbiotroph,Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Undefined Saprotroph,Highly Probable,Microfungus,NULL
e7dc57f99c96419c3962dfa275f0945b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_flanaganii,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
39a42f747fab242c99c5272f886dc176,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_mori,Fusarium,1CB188FE-36B9-11D5-9548-00D0592D548C,8284,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
5bd197b95e20c844bdd1faf24d2e8831,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Radulomycetaceae;g__Radulomycetaceae_gen_Incertae_sedis;s__Radulomycetaceae_sp,Agaricales,715D162F-5F0E-40C8-A7DC-79D488D3F937,90508,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Possible,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,NULL
88598c9dc60e5e7559fe6fde3fdb303c,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_symmetrica,Symmetrospora,087AD0E3-3941-4D4D-B6AD-C4299E0B7B7F,813117,13,Saprotroph-Symbiotroph,|Epiphyte|-Plant Saprotroph,Probable,Yeast,NULL
b22e5fc7b61a579e83d357d6c76e269a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Delitschiaceae;g__Delitschiaceae_gen_Incertae_sedis;s__Delitschiaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
71ba86f48dea943c415f5145fad1e29e,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp,Exophiala,1CB1C728-36B9-11D5-9548-00D0592D548C,8233,13,Pathotroph-Saprotroph-Symbiotroph,|Animal Parasite|-Animal Pathogen-Endophyte-Plant Saprotroph-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast,NULL
6240c1300098efb278544032acbdd794,k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp,Archaeorhizomyces,0F9DE1D2-B4EC-400D-967F-922D55082CB4,561765,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
136ccc15f72e905188c05a28b265e134,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_auricoma,Parasola,03E175B8-B742-48B8-8B41-21E2FEEF9159,28505,13,Saprotroph,|Undefined Saprotroph|,Probable,Agaricoid,NULL
315b4a53d020d398052e56ff9c7a8335,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis;s__Tremellodendropsidales_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
ef2eda0787ad3473b1bc1e1e19e5e3de,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_sp,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
318cabd4eec6d705fb1ef2962e1d435c,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f1b5b326c27d4a03ee363b73d23d926,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
6f1573c1092eb844b4a01cd28fa46977,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium;s__Purpureocillium_lilacinum,Purpureocillium,D1613AF8-1A23-429D-A4DE-D1610DAFF28E,519529,13,Pathotroph-Saprotroph,|Animal Parasite|-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
5b7c402bb41bfabf35eb453660e25ef6,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA
897c27c5e50252365a6cd2686220b00d,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_perpusilla,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
f7f5fc2aeb8b1a451a16e3eaba88ed9f,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Ophioceraceae;g__Ophioceraceae_gen_Incertae_sedis;s__Ophioceraceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
934387798385b5d707f554b07cffabb8,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_sp,Cyphellophora,1CB1C5C7-36B9-11D5-9548-00D0592D548C,7885,13,Pathotroph-Saprotroph,Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast-Microfungus,NULL
d305be14d680743835aff3e4324ab23e,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
17eabac57ca10bedc508075c64bf7b42,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Pseudomassariosphaeria;s__Pseudomassariosphaeria_bromicola,Pseudomassariosphaeria,571DB212-F122-461C-98FC-09DE8433882C,551367,13,Saprotroph,|Wood Saprotroph|,Probable,Microfungus,NULL
99c668d5f68ffb78480b28f1aa967ceb,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella,Cistella,1CB182D0-36B9-11D5-9548-00D0592D548C,1069,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
3e08dddee88ce4ae7271db4a011063d9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_kazachstanica,Murispora,E80F0405-D3DB-4D2A-884C-2F03F638553C,515472,13,Saprotroph,Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
e2e3864b87514ebfe06674cd8148a37d,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
3933b38da14d0d117e76f16949a8bded,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Xenoanthostomella;s__Xenoanthostomella_chromolaenae,Xenoanthostomella,63175C53-0CD6-4D44-8FEA-940801CB3AB8,556907,13,Saprotroph,|Plant Saprotroph|,Probable,Microfungus,NULL
3a077252e5fbb29bf5f084cb1c1dcfa1,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
38dde087ff87e36a87f9595945c36b7d,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum,Cladorrhinum,1CB18117-36B9-11D5-9548-00D0592D548C,7678,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph,Probable,Microfungus,Soft Rot
b092b59487dd739b23c875d3cdfbf5f1,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,Ceratobasidium,1CB180C1-36B9-11D5-9548-00D0592D548C,17260,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Endomycorrhizal-Orchid Mycorrhizal-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph,Possible,Corticioid-Microfungus,NULL
4043aadca99e80b0344d8b77620cb374,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hymenella;s__Hymenella_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
f1309ba71259a9a36a8ea3d7a23835b9,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
697f4b0c8fb963346c52deaceffd23f7,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae,Herpotrichiellaceae,1CB1CD37-36B9-11D5-9548-00D0592D548C,80856,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Probable,Facultative Yeast-Microfungus,NULL
4b53cefbf2b30373c894e731d7e09434,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
bba7845df16bf734ec7370de31ad6b0f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_pye,Paraphoma pye,BC9AABDD-4099-4711-9596-9489EBB874AD,819470,20,Pathotroph,Plant Pathogen,Highly Probable,Microfungus,NULL
dfed8111f4b13e41bdb1c371c0a1e56e,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Trichosporiella;s__Trichosporiella_multisporum,Trichosporiella,95A3699F-9A2B-4F19-9946-8E1BE66F10B0,10295,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
e846d89dc1e2f0fdb6cd70424853e22c,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
f2c97fdb650f9944a4dfb75104425ea9,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Alloacremonium;s__Alloacremonium_sp,Bionectriaceae,1CB1CCCB-36B9-11D5-9548-00D0592D548C,82088,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
da9d9c27c69b84be87bd4dd706ae5b48,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
f16352c20116a7e8450de85cedcac3e1,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Alloacremonium;s__Alloacremonium_humicola,Bionectriaceae,1CB1CCCB-36B9-11D5-9548-00D0592D548C,82088,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
a039cd7dc4bb6c11ab68634678764a03,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Calloriaceae_gen_Incertae_sedis;s__Calloriaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
ee077a9057aded253dfbd7253bec2015,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Cystobasidiomycetes_fam_Incertae_sedis;g__Cystobasidiomycetes_gen_Incertae_sedis;s__Cystobasidiomycetes_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
44a4c01a9b7da4ebfc1472305514c345,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
0fe812271c5bf2fb9f7f8dc0685d2163,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum;s__Cephalotrichum_purpureofuscum,Cephalotrichum,1CB1C601-36B9-11D5-9548-00D0592D548C,7527,13, Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
28bfed396e690effd5b458a44dcf6a22,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__Podospora_sp,Podospora,1CB19C56-36B9-11D5-9548-00D0592D548C,4284,13,Saprotroph-Symbiotroph,|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL
1aee810577a78180eb6f55b977a03d03,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella;s__Cistella_grevillei,Cistella,1CB182D0-36B9-11D5-9548-00D0592D548C,1069,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
82780436adb026d0faf0ab5680b15b13,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum,Cladosporium herbarum,1CB18127-36B9-11D5-9548-00D0592D548C,231458,20,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Probable,Microfungus,Soft Rot
4f4bb5b5057ae9166f3054a90e764bb6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sulcispora;s__Sulcispora_supratumida,Sulcispora,2C633888-A09C-4C1F-9BB6-7F3E6FB8D702,39796,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph,Probable,Microfungus,NULL
